company_name,invested_company_name
中央汇金资产管理有限责任公司,迪瑞医疗科技股份有限公司
中央汇金资产管理有限责任公司,光大证券股份有限公司
中央汇金资产管理有限责任公司,中国重汽集团济南卡车股份有限公司
中央汇金资产管理有限责任公司,潍柴动力股份有限公司
中央汇金资产管理有限责任公司,光大证券股份有限公司
中央汇金资产管理有限责任公司,兄弟科技股份有限公司
中央汇金资产管理有限责任公司,深圳海联讯科技股份有限公司
中央汇金资产管理有限责任公司,步步高商业连锁股份有限公司
中央汇金资产管理有限责任公司,中视传媒股份有限公司
中央汇金资产管理有限责任公司,梅花生物科技集团股份有限公司
中央汇金资产管理有限责任公司,东方电气股份有限公司
中央汇金资产管理有限责任公司,宁波杉杉股份有限公司
中央汇金资产管理有限责任公司,TCL集团股份有限公司
中央汇金资产管理有限责任公司,中国南方航空股份有限公司
中央汇金资产管理有限责任公司,广西柳工机械股份有限公司
中央汇金资产管理有限责任公司,江苏银河电子股份有限公司
中央汇金资产管理有限责任公司,佛山电器照明股份有限公司
中央汇金资产管理有限责任公司,上海汽车集团股份有限公司
中央汇金资产管理有限责任公司,上海汽车集团股份有限公司
中央汇金资产管理有限责任公司,三变科技股份有限公司
中央汇金资产管理有限责任公司,兖州煤业股份有限公司
中央汇金资产管理有限责任公司,山东恒邦冶炼股份有限公司
中央汇金资产管理有限责任公司,中国石化上海石油化工股份有限公司
中央汇金资产管理有限责任公司,浙江美大实业股份有限公司
中央汇金资产管理有限责任公司,万科企业股份有限公司
中央汇金资产管理有限责任公司,上海百联集团股份有限公司
中央汇金资产管理有限责任公司,中国工商银行股份有限公司
中央汇金资产管理有限责任公司,巴士在线股份有限公司
中央汇金资产管理有限责任公司,安科瑞电气股份有限公司
中央汇金资产管理有限责任公司,兖州煤业股份有限公司
中央汇金资产管理有限责任公司,金陵药业股份有限公司
中央汇金资产管理有限责任公司,宁波杉杉股份有限公司
中央汇金资产管理有限责任公司,江苏澳洋顺昌股份有限公司
中央汇金资产管理有限责任公司,浙江中国小商品城集团股份有限公司
中央汇金资产管理有限责任公司,宁波康强电子股份有限公司
中央汇金资产管理有限责任公司,富士康工业互联网股份有限公司
中央汇金资产管理有限责任公司,上海二三四五网络控股集团股份有限公司
中央汇金资产管理有限责任公司,南京高科股份有限公司
中央汇金资产管理有限责任公司,天津泰达股份有限公司
中央汇金资产管理有限责任公司,青海金瑞矿业发展股份有限公司
中央汇金资产管理有限责任公司,金科地产集团股份有限公司
中央汇金资产管理有限责任公司,上海威尔泰工业自动化股份有限公司
中央汇金资产管理有限责任公司,浙江伟星新型建材股份有限公司
中央汇金资产管理有限责任公司,上海联明机械股份有限公司
中央汇金资产管理有限责任公司,江西万年青水泥股份有限公司
中央汇金资产管理有限责任公司,安徽海螺水泥股份有限公司
中央汇金资产管理有限责任公司,宋城演艺发展股份有限公司
中央汇金资产管理有限责任公司,新疆八一钢铁股份有限公司
中央汇金资产管理有限责任公司,骆驼集团股份有限公司
中央汇金资产管理有限责任公司,沈阳化工股份有限公司
中央汇金资产管理有限责任公司,安徽海螺水泥股份有限公司
中央汇金资产管理有限责任公司,西安饮食股份有限公司
中央汇金资产管理有限责任公司,无锡华光环保能源集团股份有限公司
中央汇金资产管理有限责任公司,北京安控科技股份有限公司
中央汇金资产管理有限责任公司,广东派生智能科技股份有限公司
中央汇金资产管理有限责任公司,深圳市雄韬电源科技股份有限公司
中央汇金资产管理有限责任公司,摩登大道时尚集团股份有限公司
中央汇金资产管理有限责任公司,广东依顿电子科技股份有限公司
中央汇金资产管理有限责任公司,珠海格力电器股份有限公司
中央汇金资产管理有限责任公司,远光软件股份有限公司
中央汇金资产管理有限责任公司,TCL集团股份有限公司
中央汇金资产管理有限责任公司,广东嘉应制药股份有限公司
中央汇金资产管理有限责任公司,牧原食品股份有限公司
中央汇金资产管理有限责任公司,顺丰控股股份有限公司
中央汇金资产管理有限责任公司,浩云科技股份有限公司
中央汇金资产管理有限责任公司,江苏九鼎新材料股份有限公司
中央汇金资产管理有限责任公司,锐奇控股股份有限公司
中央汇金资产管理有限责任公司,深圳市理邦精密仪器股份有限公司
中央汇金资产管理有限责任公司,安徽国祯环保节能科技股份有限公司
中央汇金资产管理有限责任公司,广东正业科技股份有限公司
中央汇金资产管理有限责任公司,深圳市艾比森光电股份有限公司
中央汇金资产管理有限责任公司,河南科迪乳业股份有限公司
中央汇金资产管理有限责任公司,中国铝业股份有限公司
中央汇金资产管理有限责任公司,招商证券股份有限公司
中央汇金资产管理有限责任公司,山推工程机械股份有限公司
中央汇金资产管理有限责任公司,新奥生态控股股份有限公司
中央汇金资产管理有限责任公司,中国工商银行股份有限公司
中央汇金资产管理有限责任公司,宏发科技股份有限公司
中央汇金资产管理有限责任公司,中国农业银行股份有限公司
中央汇金资产管理有限责任公司,安徽金种子酒业股份有限公司
中央汇金资产管理有限责任公司,中联重科股份有限公司
中央汇金资产管理有限责任公司,上海汇通能源股份有限公司
中央汇金资产管理有限责任公司,广州杰赛科技股份有限公司
中央汇金资产管理有限责任公司,鹏起科技发展股份有限公司
中央汇金资产管理有限责任公司,上海安诺其集团股份有限公司
中央汇金资产管理有限责任公司,杭州泰格医药科技股份有限公司
中央汇金资产管理有限责任公司,江苏恩华药业股份有限公司
中央汇金资产管理有限责任公司,深圳四方精创资讯股份有限公司
中央汇金资产管理有限责任公司,广东东阳光科技控股股份有限公司
中央汇金资产管理有限责任公司,龙星化工股份有限公司
中央汇金资产管理有限责任公司,中化岩土集团股份有限公司
中央汇金资产管理有限责任公司,金科地产集团股份有限公司
中央汇金资产管理有限责任公司,雅本化学股份有限公司
中央汇金资产管理有限责任公司,山东仙坛股份有限公司
中央汇金资产管理有限责任公司,新疆伊力特实业股份有限公司
中央汇金资产管理有限责任公司,三盛智慧教育科技股份有限公司
中央汇金资产管理有限责任公司,深圳市易尚展示股份有限公司
中央汇金资产管理有限责任公司,天津九安医疗电子股份有限公司
中央汇金资产管理有限责任公司,北京首商集团股份有限公司
中央汇金资产管理有限责任公司,北京奥赛康药业股份有限公司
中央汇金资产管理有限责任公司,苏州安洁科技股份有限公司
中央汇金资产管理有限责任公司,东江环保股份有限公司
中央汇金资产管理有限责任公司,浙江聚力文化发展股份有限公司
中央汇金资产管理有限责任公司,金鸿控股集团股份有限公司
中央汇金资产管理有限责任公司,天水华天科技股份有限公司
中央汇金资产管理有限责任公司,申能股份有限公司
中央汇金资产管理有限责任公司,江苏东华测试技术股份有限公司
中央汇金资产管理有限责任公司,安徽安利材料科技股份有限公司
中央汇金资产管理有限责任公司,创元科技股份有限公司
中央汇金资产管理有限责任公司,深圳歌力思服饰股份有限公司
中央汇金资产管理有限责任公司,上海梅林正广和股份有限公司
中央汇金资产管理有限责任公司,上海新华传媒股份有限公司
中央汇金资产管理有限责任公司,上海华东电脑股份有限公司
中央汇金资产管理有限责任公司,号百控股股份有限公司
中央汇金资产管理有限责任公司,中国船舶工业股份有限公司
中央汇金资产管理有限责任公司,上海新朋实业股份有限公司
中央汇金资产管理有限责任公司,中远海运科技股份有限公司
中央汇金资产管理有限责任公司,上海凯宝药业股份有限公司
中央汇金资产管理有限责任公司,上海徐家汇商城股份有限公司
中央汇金资产管理有限责任公司,湖南湘佳牧业股份有限公司
中央汇金资产管理有限责任公司,陕西省国际信托股份有限公司
中央汇金资产管理有限责任公司,中国西电电气股份有限公司
中央汇金资产管理有限责任公司,武汉武商集团股份有限公司
中央汇金资产管理有限责任公司,中国建设银行股份有限公司
中央汇金资产管理有限责任公司,国金证券股份有限公司
中央汇金资产管理有限责任公司,山西杏花村汾酒厂股份有限公司
中央汇金资产管理有限责任公司,安徽省皖能股份有限公司
中央汇金资产管理有限责任公司,日出东方控股股份有限公司
中央汇金资产管理有限责任公司,上海安硕信息技术股份有限公司
中央汇金资产管理有限责任公司,北讯集团股份有限公司
中央汇金资产管理有限责任公司,上海华虹计通智能系统股份有限公司
中央汇金资产管理有限责任公司,杭州锅炉集团股份有限公司
中央汇金资产管理有限责任公司,中际旭创股份有限公司
中央汇金资产管理有限责任公司,湖北宜昌交运集团股份有限公司
中央汇金资产管理有限责任公司,宁波华翔电子股份有限公司
中央汇金资产管理有限责任公司,金融街控股股份有限公司
中央汇金资产管理有限责任公司,思源电气股份有限公司
中央汇金资产管理有限责任公司,茂硕电源科技股份有限公司
中央汇金资产管理有限责任公司,中国航发动力控制股份有限公司
中央汇金资产管理有限责任公司,赞宇科技集团股份有限公司
中央汇金资产管理有限责任公司,河南四方达超硬材料股份有限公司
中央汇金资产管理有限责任公司,江苏秀强玻璃工艺股份有限公司
中央汇金资产管理有限责任公司,大连华锐重工集团股份有限公司
中央汇金资产管理有限责任公司,北京四维图新科技股份有限公司
中央汇金资产管理有限责任公司,深圳市佳创视讯技术股份有限公司
中央汇金资产管理有限责任公司,广东太安堂药业股份有限公司
中央汇金资产管理有限责任公司,葵花药业集团股份有限公司
中央汇金资产管理有限责任公司,松德智慧装备股份有限公司
中央汇金资产管理有限责任公司,鞍钢股份有限公司
中央汇金资产管理有限责任公司,宜宾天原集团股份有限公司
中央汇金资产管理有限责任公司,湖南博云新材料股份有限公司
中央汇金资产管理有限责任公司,聚龙股份有限公司
中央汇金资产管理有限责任公司,深圳信隆健康产业发展股份有限公司
中央汇金资产管理有限责任公司,报喜鸟控股股份有限公司
中央汇金资产管理有限责任公司,安科瑞电气股份有限公司
中央汇金资产管理有限责任公司,上海威尔泰工业自动化股份有限公司
中央汇金资产管理有限责任公司,浙江我武生物科技股份有限公司
中央汇金资产管理有限责任公司,广东惠伦晶体科技股份有限公司
中央汇金资产管理有限责任公司,北京燕京啤酒股份有限公司
中央汇金资产管理有限责任公司,河北建新化工股份有限公司
中央汇金资产管理有限责任公司,天津汽车模具股份有限公司
中央汇金资产管理有限责任公司,中山大洋电机股份有限公司
中央汇金资产管理有限责任公司,山东登海种业股份有限公司
中央汇金资产管理有限责任公司,潜能恒信能源技术股份有限公司
中央汇金资产管理有限责任公司,苏州工业园区和顺电气股份有限公司
中央汇金资产管理有限责任公司,丽珠医药集团股份有限公司
中央汇金资产管理有限责任公司,湘潭电化科技股份有限公司
中央汇金资产管理有限责任公司,欧菲光集团股份有限公司
中央汇金资产管理有限责任公司,高伟达软件股份有限公司
中央汇金资产管理有限责任公司,江苏华宏科技股份有限公司
中央汇金资产管理有限责任公司,西藏矿业发展股份有限公司
中央汇金资产管理有限责任公司,飞天诚信科技股份有限公司
中央汇金资产管理有限责任公司,深圳市奋达科技股份有限公司
中央汇金资产管理有限责任公司,广州广电运通金融电子股份有限公司
中央汇金资产管理有限责任公司,浙江星星科技股份有限公司
中央汇金资产管理有限责任公司,中工国际工程股份有限公司
中央汇金资产管理有限责任公司,横店集团东磁股份有限公司
中央汇金资产管理有限责任公司,沧州明珠塑料股份有限公司
中央汇金资产管理有限责任公司,科大讯飞股份有限公司
中央汇金资产管理有限责任公司,山东民和牧业股份有限公司
中央汇金资产管理有限责任公司,恒康医疗集团股份有限公司
中央汇金资产管理有限责任公司,浙江卫星石化股份有限公司
中央汇金资产管理有限责任公司,中核苏阀科技实业股份有限公司
中央汇金资产管理有限责任公司,浙江网盛生意宝股份有限公司
中央汇金资产管理有限责任公司,新疆浩源天然气股份有限公司
中央汇金资产管理有限责任公司,浙江精功科技股份有限公司
中央汇金资产管理有限责任公司,江苏云意电气股份有限公司
中央汇金资产管理有限责任公司,瑞泰科技股份有限公司
中央汇金资产管理有限责任公司,新疆中泰化学股份有限公司
中央汇金资产管理有限责任公司,北方华创科技集团股份有限公司
中央汇金资产管理有限责任公司,露笑科技股份有限公司
中央汇金资产管理有限责任公司,融捷股份有限公司
中央汇金资产管理有限责任公司,北京华录百纳影视股份有限公司
中央汇金资产管理有限责任公司,广州普邦园林股份有限公司
中央汇金资产管理有限责任公司,山西西山煤电股份有限公司
中央汇金资产管理有限责任公司,天齐锂业股份有限公司
中央汇金资产管理有限责任公司,棕榈生态城镇发展股份有限公司
中央汇金资产管理有限责任公司,上海加冷松芝汽车空调股份有限公司
中央汇金资产管理有限责任公司,中粮生物科技股份有限公司
中央汇金资产管理有限责任公司,北京钢研高纳科技股份有限公司
中央汇金资产管理有限责任公司,汇中仪表股份有限公司
中央汇金资产管理有限责任公司,广州迪森热能技术股份有限公司
中央汇金资产管理有限责任公司,天津中环半导体股份有限公司
中央汇金资产管理有限责任公司,东阿阿胶股份有限公司
中央汇金资产管理有限责任公司,云南西仪工业股份有限公司
中央汇金资产管理有限责任公司,浙江迦南科技股份有限公司
中央汇金资产管理有限责任公司,万向钱潮股份有限公司
中央汇金资产管理有限责任公司,深圳广田集团股份有限公司
中央汇金资产管理有限责任公司,中航工业机电系统股份有限公司
中央汇金资产管理有限责任公司,克明面业股份有限公司
中央汇金资产管理有限责任公司,淄博齐翔腾达化工股份有限公司
中央汇金资产管理有限责任公司,北京无线天利移动信息技术股份有限公司
中央汇金资产管理有限责任公司,中航光电科技股份有限公司
中央汇金资产管理有限责任公司,北京双鹭药业股份有限公司
中央汇金资产管理有限责任公司,国药集团一致药业股份有限公司
中央汇金资产管理有限责任公司,远光软件股份有限公司
中央汇金资产管理有限责任公司,河北承德露露股份有限公司
中央汇金资产管理有限责任公司,富奥汽车零部件股份有限公司
中央汇金资产管理有限责任公司,北京晓程科技股份有限公司
中央汇金资产管理有限责任公司,星辉互动娱乐股份有限公司
中央汇金资产管理有限责任公司,东方日升新能源股份有限公司
中央汇金资产管理有限责任公司,安泰科技股份有限公司
中央汇金资产管理有限责任公司,唐山冀东装备工程股份有限公司
中央汇金资产管理有限责任公司,黄山永新股份有限公司
中央汇金资产管理有限责任公司,海信家电集团股份有限公司
中央汇金资产管理有限责任公司,云南能源投资股份有限公司
中央汇金资产管理有限责任公司,慈文传媒股份有限公司
中央汇金资产管理有限责任公司,浙江美大实业股份有限公司
中央汇金资产管理有限责任公司,新疆天山水泥股份有限公司
中央汇金资产管理有限责任公司,南京港股份有限公司
中央汇金资产管理有限责任公司,卫宁健康科技集团股份有限公司
中央汇金资产管理有限责任公司,广东道氏技术股份有限公司
中央汇金资产管理有限责任公司,厦门三五互联科技股份有限公司
中央汇金资产管理有限责任公司,渤海水业股份有限公司
中央汇金资产管理有限责任公司,浙江新和成股份有限公司
中央汇金资产管理有限责任公司,茂名石化实华股份有限公司
中央汇金资产管理有限责任公司,昆山新莱洁净应用材料股份有限公司
中央汇金资产管理有限责任公司,巨力索具股份有限公司
中央汇金资产管理有限责任公司,广州珠江啤酒股份有限公司
中央汇金资产管理有限责任公司,北京君正集成电路股份有限公司
中央汇金资产管理有限责任公司,迪安诊断技术集团股份有限公司
中央汇金资产管理有限责任公司,广东嘉应制药股份有限公司
中央汇金资产管理有限责任公司,顾地科技股份有限公司
中央汇金资产管理有限责任公司,北京鼎汉技术集团股份有限公司
中央汇金资产管理有限责任公司,天津膜天膜科技股份有限公司
中央汇金资产管理有限责任公司,浙江三花智能控制股份有限公司
中央汇金资产管理有限责任公司,罗牛山股份有限公司
中央汇金资产管理有限责任公司,烟台正海磁性材料股份有限公司
中央汇金资产管理有限责任公司,永清环保股份有限公司
中央汇金资产管理有限责任公司,江苏常宝钢管股份有限公司
中央汇金资产管理有限责任公司,福建南平太阳电缆股份有限公司
中央汇金资产管理有限责任公司,云南罗平锌电股份有限公司
中央汇金资产管理有限责任公司,北方化学工业股份有限公司
中央汇金资产管理有限责任公司,浙江盾安人工环境股份有限公司
中央汇金资产管理有限责任公司,深圳市漫步者科技股份有限公司
中央汇金资产管理有限责任公司,珠海全志科技股份有限公司
中央汇金资产管理有限责任公司,洛阳轴研科技股份有限公司
中央汇金资产管理有限责任公司,北京三聚环保新材料股份有限公司
中央汇金资产管理有限责任公司,中光学集团股份有限公司
中央汇金资产管理有限责任公司,成都市贝瑞和康基因技术股份有限公司
中央汇金资产管理有限责任公司,创业慧康科技股份有限公司
中央汇金资产管理有限责任公司,山东豪迈机械科技股份有限公司
中央汇金资产管理有限责任公司,云南白药集团股份有限公司
中央汇金资产管理有限责任公司,广东海大集团股份有限公司
中央汇金资产管理有限责任公司,北京雪迪龙科技股份有限公司
中央汇金资产管理有限责任公司,北京高盟新材料股份有限公司
中央汇金资产管理有限责任公司,桂林莱茵生物科技股份有限公司
中央汇金资产管理有限责任公司,惠州中京电子科技股份有限公司
中央汇金资产管理有限责任公司,江西特种电机股份有限公司
中央汇金资产管理有限责任公司,江苏鱼跃医疗设备股份有限公司
中央汇金资产管理有限责任公司,兄弟科技股份有限公司
中央汇金资产管理有限责任公司,华兰生物工程股份有限公司
中央汇金资产管理有限责任公司,河北汇金机电股份有限公司
中央汇金资产管理有限责任公司,深圳市农产品集团股份有限公司
中央汇金资产管理有限责任公司,联化科技股份有限公司
中央汇金资产管理有限责任公司,新希望六和股份有限公司
中央汇金资产管理有限责任公司,广东汕头超声电子股份有限公司
中央汇金资产管理有限责任公司,重庆博腾制药科技股份有限公司
中央汇金资产管理有限责任公司,泸州老窖股份有限公司
中央汇金资产管理有限责任公司,江苏飞力达国际物流股份有限公司
中央汇金资产管理有限责任公司,袁隆平农业高科技股份有限公司
中央汇金资产管理有限责任公司,中石化石油机械股份有限公司
中央汇金资产管理有限责任公司,辽宁奥克化学股份有限公司
中央汇金资产管理有限责任公司,山东瑞丰高分子材料股份有限公司
中央汇金资产管理有限责任公司,四川雅化实业集团股份有限公司
中央汇金资产管理有限责任公司,康得新复合材料集团股份有限公司
中央汇金资产管理有限责任公司,太空智造股份有限公司
中央汇金资产管理有限责任公司,长春奥普光电技术股份有限公司
中央汇金资产管理有限责任公司,立讯精密工业股份有限公司
中央汇金资产管理有限责任公司,深圳市盐田港股份有限公司
中央汇金资产管理有限责任公司,哈尔滨誉衡药业股份有限公司
中央汇金资产管理有限责任公司,新大陆数字技术股份有限公司
中央汇金资产管理有限责任公司,深圳奥特迅电力设备股份有限公司
中央汇金资产管理有限责任公司,深圳信立泰药业股份有限公司
中央汇金资产管理有限责任公司,新疆金风科技股份有限公司
中央汇金资产管理有限责任公司,贵州航天电器股份有限公司
中央汇金资产管理有限责任公司,上海永利带业股份有限公司
中央汇金资产管理有限责任公司,四川迅游网络科技股份有限公司
中央汇金资产管理有限责任公司,浙江友邦集成吊顶股份有限公司
中央汇金资产管理有限责任公司,阳光电源股份有限公司
中央汇金资产管理有限责任公司,爱尔眼科医院集团股份有限公司
中央汇金资产管理有限责任公司,湖南天润数字娱乐文化传媒股份有限公司
中央汇金资产管理有限责任公司,天津经纬辉开光电股份有限公司
中央汇金资产管理有限责任公司,上海科泰电源股份有限公司
中央汇金资产管理有限责任公司,山东三维石化工程股份有限公司
中央汇金资产管理有限责任公司,北京银信长远科技股份有限公司
中央汇金资产管理有限责任公司,达刚控股集团股份有限公司
中央汇金资产管理有限责任公司,中天金融集团股份有限公司
中央汇金资产管理有限责任公司,杭州高新橡塑材料股份有限公司
中央汇金资产管理有限责任公司,深圳市远望谷信息技术股份有限公司
中央汇金资产管理有限责任公司,汤臣倍健股份有限公司
中央汇金资产管理有限责任公司,上海中信信息发展股份有限公司
中央汇金资产管理有限责任公司,华远地产股份有限公司
中央汇金资产管理有限责任公司,重庆啤酒股份有限公司
中央汇金资产管理有限责任公司,北京华业资本控股股份有限公司
中央汇金资产管理有限责任公司,信达地产股份有限公司
中央汇金资产管理有限责任公司,西宁特殊钢股份有限公司
中央汇金资产管理有限责任公司,江河创建集团股份有限公司
中央汇金资产管理有限责任公司,上海汽车集团股份有限公司
中央汇金资产管理有限责任公司,东方通信股份有限公司
中央汇金资产管理有限责任公司,上海百联集团股份有限公司
中央汇金资产管理有限责任公司,海南天然橡胶产业集团股份有限公司
中央汇金资产管理有限责任公司,冠城大通股份有限公司
中央汇金资产管理有限责任公司,宝鸡钛业股份有限公司
中央汇金资产管理有限责任公司,广东生益科技股份有限公司
中央汇金资产管理有限责任公司,华域汽车系统股份有限公司
中央汇金资产管理有限责任公司,苏州纽威阀门股份有限公司
中央汇金资产管理有限责任公司,唐山港集团股份有限公司
中央汇金资产管理有限责任公司,上海实业发展股份有限公司
中央汇金资产管理有限责任公司,浙江阳光照明电器集团股份有限公司
中央汇金资产管理有限责任公司,上海电力股份有限公司
中央汇金资产管理有限责任公司,云南驰宏锌锗股份有限公司
中央汇金资产管理有限责任公司,长江出版传媒股份有限公司
中央汇金资产管理有限责任公司,中国人寿保险股份有限公司
中央汇金资产管理有限责任公司,大秦铁路股份有限公司
中央汇金资产管理有限责任公司,上海金桥出口加工区开发股份有限公司
中央汇金资产管理有限责任公司,安徽新华传媒股份有限公司
中央汇金资产管理有限责任公司,大唐国际发电股份有限公司
中央汇金资产管理有限责任公司,浙江浙能电力股份有限公司
中央汇金资产管理有限责任公司,海尔智家股份有限公司
中央汇金资产管理有限责任公司,中远海运控股股份有限公司
中央汇金资产管理有限责任公司,中国东方航空股份有限公司
中央汇金资产管理有限责任公司,中国南方航空股份有限公司
中央汇金资产管理有限责任公司,金堆城钼业股份有限公司
中央汇金资产管理有限责任公司,青岛啤酒股份有限公司
中央汇金资产管理有限责任公司,国电电力发展股份有限公司
中央汇金资产管理有限责任公司,中国神华能源股份有限公司
中央汇金资产管理有限责任公司,广深铁路股份有限公司
中央汇金资产管理有限责任公司,江西铜业股份有限公司
中央汇金资产管理有限责任公司,中铁高新工业股份有限公司
中央汇金资产管理有限责任公司,紫金矿业集团股份有限公司
中央汇金资产管理有限责任公司,山东南山铝业股份有限公司
中央汇金资产管理有限责任公司,中国东方红卫星股份有限公司
中央汇金资产管理有限责任公司,四川川投能源股份有限公司
中央汇金资产管理有限责任公司,卓郎智能技术股份有限公司
中央汇金资产管理有限责任公司,江西洪都航空工业股份有限公司
中央汇金资产管理有限责任公司,文峰大世界连锁发展股份有限公司
中央汇金资产管理有限责任公司,方正科技集团股份有限公司
中央汇金资产管理有限责任公司,上海电气集团股份有限公司
中央汇金资产管理有限责任公司,上海新世界股份有限公司
中央汇金资产管理有限责任公司,中国软件与技术服务股份有限公司
中央汇金资产管理有限责任公司,西部矿业股份有限公司
中央汇金资产管理有限责任公司,天津百利特精电气股份有限公司
中央汇金资产管理有限责任公司,江中药业股份有限公司
中央汇金资产管理有限责任公司,南通江山农药化工股份有限公司
中央汇金资产管理有限责任公司,中国建筑股份有限公司
中央汇金资产管理有限责任公司,五矿发展股份有限公司
中央汇金资产管理有限责任公司,北京京运通科技股份有限公司
中央汇金资产管理有限责任公司,东方集团股份有限公司
中央汇金资产管理有限责任公司,中国冶金科工股份有限公司
中央汇金资产管理有限责任公司,中国光大银行股份有限公司
中央汇金资产管理有限责任公司,北京华胜天成科技股份有限公司
中央汇金资产管理有限责任公司,三一重工股份有限公司
中央汇金资产管理有限责任公司,维维食品饮料股份有限公司
中央汇金资产管理有限责任公司,中国银行股份有限公司
中央汇金资产管理有限责任公司,新华人寿保险股份有限公司
中央汇金资产管理有限责任公司,中信银行股份有限公司
中央汇金资产管理有限责任公司,内蒙古君正能源化工集团股份有限公司
中央汇金资产管理有限责任公司,兴业证券股份有限公司
中央汇金资产管理有限责任公司,北京四方继保自动化股份有限公司
中央汇金资产管理有限责任公司,中国交通建设股份有限公司
中央汇金资产管理有限责任公司,唐山三友化工股份有限公司
中央汇金资产管理有限责任公司,珠海华发实业股份有限公司
中央汇金资产管理有限责任公司,浙江龙盛集团股份有限公司
中央汇金资产管理有限责任公司,华北制药股份有限公司
中央汇金资产管理有限责任公司,光明乳业股份有限公司
中央汇金资产管理有限责任公司,营口港务股份有限公司
中央汇金资产管理有限责任公司,上海城投控股股份有限公司
中央汇金资产管理有限责任公司,南京高科股份有限公司
中央汇金资产管理有限责任公司,东风汽车股份有限公司
中央汇金资产管理有限责任公司,重庆百货大楼股份有限公司
中央汇金资产管理有限责任公司,中航直升机股份有限公司
中央汇金资产管理有限责任公司,苏州新区高新技术产业股份有限公司
中央汇金资产管理有限责任公司,上海世茂股份有限公司
中央汇金资产管理有限责任公司,保利发展控股集团股份有限公司
中央汇金资产管理有限责任公司,双良节能系统股份有限公司
中央汇金资产管理有限责任公司,上海联明机械股份有限公司
中央汇金资产管理有限责任公司,特变电工股份有限公司
中央汇金资产管理有限责任公司,上海贝岭股份有限公司
中央汇金资产管理有限责任公司,浙江中国小商品城集团股份有限公司
中央汇金资产管理有限责任公司,中国中煤能源股份有限公司
中央汇金资产管理有限责任公司,上海建工集团股份有限公司
中央汇金资产管理有限责任公司,上海浦东路桥建设股份有限公司
中央汇金资产管理有限责任公司,西藏城市发展投资股份有限公司
中央汇金资产管理有限责任公司,庞大汽贸集团股份有限公司
中央汇金资产管理有限责任公司,华夏银行股份有限公司
中央汇金资产管理有限责任公司,北京京能电力股份有限公司
中央汇金资产管理有限责任公司,中航资本控股股份有限公司
中央汇金资产管理有限责任公司,天津港股份有限公司
中央汇金资产管理有限责任公司,中铁铁龙集装箱物流股份有限公司
中央汇金资产管理有限责任公司,深圳市燃气集团股份有限公司
中央汇金资产管理有限责任公司,中国中车股份有限公司
中央汇金资产管理有限责任公司,江苏悦达投资股份有限公司
中央汇金资产管理有限责任公司,大商股份有限公司
中央汇金资产管理有限责任公司,中国化学工程股份有限公司
中央汇金资产管理有限责任公司,大连大福控股股份有限公司
中央汇金资产管理有限责任公司,中国第一重型机械股份公司
中央汇金资产管理有限责任公司,洲际油气股份有限公司
中央汇金资产管理有限责任公司,浙江古越龙山绍兴酒股份有限公司
中央汇金资产管理有限责任公司,中国铁建股份有限公司
中央汇金资产管理有限责任公司,人福医药集团股份公司
中央汇金资产管理有限责任公司,天津天药药业股份有限公司
中央汇金资产管理有限责任公司,上海张江高科技园区开发股份有限公司
中央汇金资产管理有限责任公司,华夏幸福基业股份有限公司
中央汇金资产管理有限责任公司,中青旅控股股份有限公司
中央汇金资产管理有限责任公司,安徽恒源煤电股份有限公司
中央汇金资产管理有限责任公司,中国汽车工程研究院股份有限公司
中央汇金资产管理有限责任公司,时代出版传媒股份有限公司
中央汇金资产管理有限责任公司,中国中材国际工程股份有限公司
中央汇金资产管理有限责任公司,太原化工股份有限公司
中央汇金资产管理有限责任公司,山西省国新能源股份有限公司
中央汇金资产管理有限责任公司,中远海运发展股份有限公司
中央汇金资产管理有限责任公司,金宇生物技术股份有限公司
中央汇金资产管理有限责任公司,广州广日股份有限公司
中央汇金资产管理有限责任公司,重庆燃气集团股份有限公司
中央汇金资产管理有限责任公司,国药集团药业股份有限公司
中央汇金资产管理有限责任公司,江苏阳光股份有限公司
中央汇金资产管理有限责任公司,桐昆集团股份有限公司
中央汇金资产管理有限责任公司,厦门法拉电子股份有限公司
中央汇金资产管理有限责任公司,上海兰生股份有限公司
中央汇金资产管理有限责任公司,宝山钢铁股份有限公司
中央汇金资产管理有限责任公司,重庆水务集团股份有限公司
中央汇金资产管理有限责任公司,天津中新药业集团股份有限公司
中央汇金资产管理有限责任公司,西安陕鼓动力股份有限公司
中央汇金资产管理有限责任公司,新疆冠农果茸股份有限公司
中央汇金资产管理有限责任公司,中国船舶重工股份有限公司
中央汇金资产管理有限责任公司,江苏吴中实业股份有限公司
中央汇金资产管理有限责任公司,江苏综艺股份有限公司
中央汇金资产管理有限责任公司,郑州宇通客车股份有限公司
中央汇金资产管理有限责任公司,王府井集团股份有限公司
中央汇金资产管理有限责任公司,上海外高桥集团股份有限公司
中央汇金资产管理有限责任公司,湖北兴发化工集团股份有限公司
中央汇金资产管理有限责任公司,哈药集团股份有限公司
中央汇金资产管理有限责任公司,郑州煤矿机械集团股份有限公司
中央汇金资产管理有限责任公司,雅戈尔集团股份有限公司
中央汇金资产管理有限责任公司,北京金自天正智能控制股份有限公司
中央汇金资产管理有限责任公司,方大特钢科技股份有限公司
中央汇金资产管理有限责任公司,东方明珠新媒体股份有限公司
